id,created_date,modified_date,is_deleted,mark,name,user_id,car_detail_id,image_id,car_brand_id,car_model_id,pinned,order
3462725,2023-02-15 11:27:33.423432+00,2023-02-15 11:27:33.423559+00,f,Chevrolet,Lacetti,1909054,2881677,14590922,12,119,f,1
3304866,2023-02-06 02:11:03.8699+00,2023-02-06 02:11:03.869957+00,f,Chevrolet,Lacetti,1778813,2881677,13901282,12,119,f,1
3304359,2023-02-05 19:08:05.013886+00,2023-02-05 19:08:05.013923+00,f,Chevrolet,Matiz Best,1285290,2881320,,12,126,f,2
2166417,2022-11-12 05:55:41.67152+00,2022-11-12 05:55:41.671557+00,f,Chevrolet,Spark,1153138,1883844,,12,133,f,2
1915268,2022-10-25 02:15:27.017924+00,2022-11-04 14:00:58.722681+00,t,Chevrolet,Spark,1153138,1883844,,12,133,f,1
3690054,2023-03-06 13:56:26.450878+00,2023-03-06 13:56:26.450937+00,f,Chevrolet,Cobalt,2005671,2881246,,12,111,f,1
3305166,2023-02-06 03:20:06.005598+00,2023-02-06 03:20:06.005638+00,f,Chevrolet,Lacetti,474063,2881873,,12,119,f,1
3304332,2023-02-05 19:03:52.88045+00,2023-02-05 19:03:52.880487+00,f,Chevrolet,Gentra,1859208,2881303,13900361,12,120,f,1
3573874,2023-02-24 14:36:24.671376+00,2023-02-24 14:36:24.671436+00,f,Chevrolet,Nexia 2,1953731,2881301,,12,128,f,1
3304327,2023-02-05 19:03:24.207427+00,2023-02-05 19:03:24.207474+00,f,Chevrolet,Nexia 2,1859120,2881301,13900358,12,128,f,1
3304537,2023-02-05 20:07:07.3967+00,2023-02-05 20:07:07.396729+00,f,Chevrolet,Cobalt,1567574,2881452,,12,111,f,1
3304412,2023-02-05 19:23:55.421252+00,2023-02-05 19:23:55.421282+00,f,Ravon,Gentra,1859253,2881355,,58,377,f,1
3304440,2023-02-05 19:31:23.849723+00,2023-02-05 19:31:23.849757+00,f,Daewoo,Damas,1859263,2881375,,16,154,f,1
461528,2022-01-06 04:23:02.108139+00,2022-02-08 14:46:22.193755+00,t,Chevrolet,Cobalt,197330,730992,,12,111,f,1
3304301,2023-02-05 18:57:33.219649+00,2023-02-05 18:57:33.219702+00,f,Chevrolet,spark,1859200,2881287,13900331,12,,f,1
3304975,2023-02-06 02:44:04.377836+00,2023-02-06 02:44:04.377897+00,f,Chevrolet,Gentra,1859544,2881747,,12,120,f,1
3305032,2023-02-06 02:55:36.321963+00,2023-02-06 02:55:36.322008+00,f,Chevrolet,Malibu 2,1857441,2881779,,12,124,f,1
3304772,2023-02-06 01:02:37.901854+00,2023-02-06 01:02:37.90188+00,f,Chevrolet,Spark,1858878,2881619,13901152,12,133,f,1
3304747,2023-02-06 00:33:23.660948+00,2023-02-06 00:33:23.66098+00,f,Chevrolet,Spark,77477,2881601,,12,133,f,3
3304708,2023-02-05 22:54:36.661732+00,2023-02-05 22:54:36.661753+00,f,Chevrolet,Gentra,356219,2881563,,12,120,f,2
3304736,2023-02-06 00:14:20.45369+00,2023-02-06 00:14:20.45371+00,f,Chevrolet,Cobalt,1859417,2881596,13901131,12,111,f,1
3304310,2023-02-05 18:59:22.073774+00,2023-02-05 18:59:22.073816+00,f,Chevrolet,Cobalt,1457877,2881290,13900478,12,111,f,1
3304749,2023-02-06 00:34:33.34408+00,2023-02-06 00:34:33.34411+00,f,Chevrolet,Cobalt,194891,2881603,,12,111,f,1
3303922,2023-02-05 17:44:19.289195+00,2023-02-05 17:44:19.289237+00,f,Chevrolet,Nexia 2,1859013,2881021,,12,128,f,1
3304132,2023-02-05 18:23:51.38816+00,2023-02-05 18:23:51.388196+00,f,Chevrolet,Damas,1759831,2881162,,12,114,f,1
3399112,2023-02-10 09:36:32.21386+00,2023-02-10 09:36:32.213908+00,f,Chevrolet,Damas,525083,2881162,,12,114,f,1
3305180,2023-02-06 03:22:27.7587+00,2023-02-06 03:22:27.758752+00,f,Chevrolet,Nexia 3,198079,2881885,13901676,12,129,f,1
3936248,2023-03-28 08:40:44.498053+00,2023-03-28 08:40:44.498116+00,f,Chevrolet,Gentra,2113801,2881387,18423469,12,120,f,1
3304461,2023-02-05 19:37:01.708976+00,2023-02-08 03:18:15.152546+00,t,Chevrolet,Gentra,201572,2881387,,12,120,f,1
3308945,2023-02-06 09:26:35.042699+00,2023-03-15 11:07:32.116021+00,t,Chevrolet,Damas,179774,2881864,,12,114,f,1
3305147,2023-02-06 03:18:52.087689+00,2023-02-06 03:18:52.087755+00,f,Chevrolet,Damas,1859619,2881864,,12,114,f,3
3304239,2023-02-05 18:44:08.054887+00,2023-02-05 18:44:08.054947+00,f,Daewoo,Tico,1858710,2881245,,16,173,f,1
3305188,2023-02-06 03:24:04.4291+00,2023-02-06 03:24:04.429143+00,f,Chevrolet,Gentra,971678,2881891,,12,120,f,3
3421475,2023-02-12 07:02:03.384952+00,2023-02-12 07:02:03.38501+00,f,Chevrolet,Lacetti,751685,2881891,16293064,12,119,f,1
3303961,2023-02-05 17:51:11.194733+00,2023-02-05 17:51:11.194786+00,f,ВАЗ (Lada),2107,1859039,2881046,15380857,80,486,f,2
3304201,2023-02-05 18:36:09.562371+00,2023-02-05 18:36:09.562417+00,f,Chevrolet,Captiva,1859157,2881219,,12,108,f,1
3897246,2023-03-25 06:59:52.766447+00,2023-03-25 06:59:52.766477+00,f,Chevrolet,Gentra,1416408,2881185,,12,120,f,2
3489613,2023-02-17 14:50:13.075483+00,2023-02-18 09:49:12.517515+00,t,Chevrolet,Gentra,1416408,2881185,,12,120,f,1
3490921,2023-02-17 16:27:39.339024+00,2023-02-17 16:27:39.339072+00,f,Chevrolet,Gentra,992861,2881185,,12,120,f,1
3304161,2023-02-05 18:29:23.523025+00,2023-02-15 06:01:15.530308+00,t,Chevrolet,Gentra,1416408,2881185,,12,120,f,1
3420152,2023-02-12 05:18:24.864002+00,2023-02-12 05:18:24.864071+00,f,Chevrolet,Nexia 3,1829912,2881185,,12,129,f,1
3305143,2023-02-06 03:18:06.473032+00,2023-02-06 03:18:06.473083+00,f,Daewoo,Nexia,1853664,2881859,,16,167,f,1
3755249,2023-03-12 09:39:58.78957+00,2023-03-12 09:39:58.789614+00,f,Chevrolet,Cobalt,1126022,2881353,,12,111,f,1
3305134,2023-02-06 03:16:03.966861+00,2023-02-06 03:16:03.966918+00,f,Chevrolet,Gentra,99590,2881851,,12,120,f,1
3304514,2023-02-05 19:55:47.934318+00,2023-02-05 19:55:47.934367+00,f,Daewoo,Nexia,1859248,2881429,,16,167,f,6
3304495,2023-02-05 19:48:42.848703+00,2023-02-05 19:48:42.848739+00,f,Chevrolet,Gentra,1859127,2881414,,12,120,f,1
3304533,2023-02-05 20:05:42.486937+00,2023-02-05 20:05:42.48697+00,f,Daewoo,Nexia II,409995,2881448,,16,168,f,2
3304193,2023-02-05 18:34:19.030349+00,2023-02-05 18:34:19.030416+00,f,Chevrolet,Nexia 3,1457877,2881212,,12,129,f,2
3305299,2023-02-06 03:40:09.14626+00,2023-02-12 05:21:51.253327+00,t,Chevrolet,Matiz,296246,2881994,,12,125,f,1
3304692,2023-02-05 22:33:05.094802+00,2023-02-05 22:33:05.094822+00,f,Chevrolet,Lacetti,1859387,2881550,13901049,12,119,f,1
3304519,2023-02-05 19:58:34.002273+00,2023-02-05 19:58:34.002315+00,f,Chevrolet,Cobalt,33805,2881433,,12,111,f,1
3304417,2023-02-05 19:25:25.873934+00,2023-02-05 19:25:25.873962+00,f,ВАЗ (Lada),Самара 2 (седан 2115),1854584,2881357,13900620,80,492,f,1
3303989,2023-02-05 17:56:10.793377+00,2023-02-05 17:56:10.793438+00,f,Chevrolet,Spark,1859045,2881057,,12,133,f,1
3304466,2023-02-05 19:38:45.61476+00,2023-02-05 19:38:45.614787+00,f,Chevrolet,Lacetti,488899,2881391,,12,119,f,1
3304057,2023-02-05 18:08:49.945622+00,2023-02-05 18:08:49.945664+00,f,Chevrolet,Spark,39007,2881105,,12,133,f,1
3950646,2023-03-29 09:17:41.12409+00,2023-04-03 10:07:19.097959+00,t,Chevrolet,Cobalt,1859483,2881670,,12,111,f,1
3880515,2023-03-23 17:45:49.801033+00,2023-03-29 10:48:07.97173+00,t,Chevrolet,Cobalt,830528,2881670,,12,111,f,2
3304861,2023-02-06 02:07:46.04365+00,2023-03-21 01:04:08.965242+00,t,Chevrolet,Cobalt,1859483,2881670,,12,111,f,1
3304696,2023-02-05 22:36:56.065472+00,2023-02-05 22:36:56.065491+00,f,СМЗ,С3Д,744089,2881556,,90,569,f,4
3671097,2023-03-04 23:30:50.619304+00,2023-03-04 23:30:50.619344+00,f,Chevrolet,Spark,1622988,2881132,,12,133,f,1
3304536,2023-02-05 20:07:02.523319+00,2023-02-05 20:07:02.523363+00,f,Chevrolet,Spark,1784125,2881451,13900736,12,133,f,5
3304002,2023-02-05 17:59:07.721381+00,2023-02-08 07:26:17.677185+00,t,Chevrolet,Nexia 3,1064084,2881065,,12,129,f,1
3480552,2023-02-17 03:44:23.016827+00,2023-02-17 03:44:23.016873+00,f,Chevrolet,Spark,1412747,2881739,,12,133,f,1
3304960,2023-02-06 02:41:26.781085+00,2023-02-17 03:42:10.502778+00,t,Chevrolet,Spark,1412747,2881739,13901401,12,133,f,1
3304456,2023-02-05 19:36:09.376462+00,2023-02-05 19:36:09.376489+00,f,Hyundai,hunday porter,1538467,2881383,13900643,33,,f,2
3304152,2023-02-05 18:27:17.358468+00,2023-02-07 04:15:48.55225+00,f,Chevrolet,koblt,561676,2881178,13900114,12,,f,4
3304459,2023-02-05 19:36:48.415682+00,2023-02-05 19:36:48.415715+00,f,ВАЗ (Lada),2102,1859252,2881385,15001080,80,481,f,6
3366873,2023-02-08 08:00:18.436991+00,2023-02-08 08:00:18.437058+00,f,Chevrolet,Cobalt,1872278,2881140,14088081,12,111,f,3
3304099,2023-02-05 18:17:01.226637+00,2023-02-05 18:17:01.226674+00,f,Chevrolet,Cobalt,1569799,2881140,,12,111,f,1
3304977,2023-02-06 02:44:57.753525+00,2023-02-06 02:44:57.753558+00,f,Chevrolet,Gentra,1859540,2881750,,12,120,f,1
3329041,2023-02-07 06:29:57.703847+00,2023-02-11 09:09:53.52015+00,t,Chevrolet,Nexia 3,351857,2881572,,12,129,f,1
3304714,2023-02-05 23:10:58.334262+00,2023-02-05 23:10:58.334296+00,f,Chevrolet,Cobalt,1228143,2881572,,12,111,f,1
3304362,2023-02-05 19:08:28.703571+00,2023-02-05 19:08:28.703602+00,f,Daewoo,Matiz (Standart),1859230,2881321,,16,163,f,2
3304499,2023-02-05 19:49:52.141246+00,2023-02-05 19:49:52.141274+00,f,Chevrolet,Spark,1004376,2881418,,12,133,f,1
1079963,2022-06-13 19:57:10.684626+00,2022-06-13 19:57:10.684651+00,t,ВАЗ (Lada),Vesta,701105,1233089,2619903,80,510,f,1
3304449,2023-02-05 19:33:43.6637+00,2023-02-05 19:33:43.663763+00,f,Chevrolet,Tracker,1859266,2881379,,12,137,f,1
3304825,2023-02-06 01:52:01.732257+00,2023-02-06 01:52:01.732284+00,f,Chevrolet,Cobalt,1859465,2881651,,12,111,f,1
3304632,2023-02-05 21:03:40.478917+00,2023-03-09 08:17:59.59571+00,t,Chevrolet,Spark,1501606,2881506,13900906,12,133,f,1
3303997,2023-02-05 17:57:30.549723+00,2023-02-05 17:57:30.549769+00,f,Daewoo,Tico,1859054,2881059,,16,173,f,1
3736974,2023-03-10 15:21:33.240748+00,2023-03-10 15:21:33.240791+00,f,Chevrolet,Nexia 2,1920257,2881847,,12,128,f,1
3305130,2023-02-06 03:15:30.75778+00,2023-02-10 15:59:52.932508+00,t,Chevrolet,Nexia 2,28284,2881847,,12,128,f,1
3345049,2023-02-07 11:03:07.312037+00,2023-02-07 11:03:07.312081+00,f,Chevrolet,Nexia 3,1296293,2881265,,12,129,f,3
3304344,2023-02-05 19:06:07.891315+00,2023-02-06 05:07:55.676873+00,t,Chevrolet,Gentra,1581809,2881265,,12,120,f,1
3304276,2023-02-05 18:50:43.659828+00,2023-02-05 18:50:43.659871+00,f,Daewoo,Nexia,1133020,2881265,,16,167,f,3
3304445,2023-02-05 19:32:14.712868+00,2023-02-05 19:32:14.71291+00,f,Chevrolet,Gentra,1538467,2881376,18686484,12,120,f,3
3305070,2023-02-06 03:05:59.766353+00,2023-02-06 03:05:59.766432+00,f,ВАЗ (Lada),2107,1858528,2881808,,80,486,f,1
3304653,2023-02-05 21:25:21.625733+00,2023-02-05 21:25:21.625757+00,f,Chevrolet,Cobalt,1859355,2881521,13900977,12,111,f,1
3391431,2023-02-09 14:48:51.064884+00,2023-02-09 14:48:51.064937+00,f,Chevrolet,Damas,1863943,2881032,,12,114,f,1
3303945,2023-02-05 17:48:34.048411+00,2023-02-05 17:48:34.04847+00,f,Chevrolet,Damas,1116704,2881032,,12,114,f,1
3304213,2023-02-05 18:38:53.534502+00,2023-02-05 18:38:53.53455+00,f,Chevrolet,Damas,360780,2881229,,12,114,f,1
3305026,2023-02-06 02:54:39.473345+00,2023-02-06 02:54:39.473417+00,f,Isuzu,isuzu,1828677,2881776,,35,,f,1
3305276,2023-02-06 03:37:07.540429+00,2023-02-06 03:37:07.540475+00,f,Chevrolet,Damas,1381953,2881969,,12,114,f,1
3304489,2023-02-05 19:46:24.135947+00,2023-02-05 19:46:24.135987+00,f,Chevrolet,Nexia 3,1859267,2881408,,12,129,f,1
3305219,2023-02-06 03:29:24.709997+00,2023-02-06 03:29:24.710041+00,f,Chevrolet,Nexia 3,1859636,2881918,13901723,12,129,f,1
3303958,2023-02-05 17:50:55.1824+00,2023-02-05 17:50:55.182463+00,f,ВАЗ (Lada),2105,1859031,2881043,13899942,80,484,f,1
3304799,2023-02-06 01:36:42.295167+00,2023-02-06 01:36:42.295244+00,f,Chevrolet,Cobalt,1859439,2881631,,12,111,f,1
3519470,2023-02-20 07:08:41.009416+00,2023-02-20 07:08:41.009493+00,f,Chevrolet,Gentra,1880647,2881167,,12,120,f,1
3304136,2023-02-05 18:24:49.359821+00,2023-02-05 18:24:49.359867+00,f,Chevrolet,Gentra,1768597,2881167,,12,120,f,2
3528691,2023-02-20 19:03:11.028371+00,2023-02-20 19:03:11.028406+00,f,Chevrolet,Gentra,1935794,2881263,,12,120,f,1
3304273,2023-02-05 18:50:13.34398+00,2023-02-05 18:50:13.344035+00,f,Chevrolet,Gentra,573261,2881263,,12,120,f,1
3304609,2023-02-05 20:48:10.987409+00,2023-04-02 21:23:44.923137+00,t,Chevrolet,Matiz Best,1859337,2881492,13900889,12,126,f,1
3304479,2023-02-05 19:43:58.831295+00,2023-03-16 03:05:05.015852+00,t,Chevrolet,Captiva,1859280,2881405,13900689,12,108,f,3
3342901,2023-02-07 10:12:50.001475+00,2023-03-11 13:09:57.800839+00,t,Chevrolet,Nexia 3,1823334,2881230,,12,129,f,4
3304217,2023-02-05 18:39:17.307221+00,2023-02-05 18:39:17.307269+00,f,Chevrolet,Lacetti,881873,2881230,16377564,12,119,f,2
3342423,2023-02-07 10:04:40.14322+00,2023-02-07 10:04:40.143259+00,f,Chevrolet,Nexia 3,1843871,2881573,,12,129,f,3
3304715,2023-02-05 23:12:17.650998+00,2023-02-05 23:12:17.651032+00,f,Chevrolet,Nexia 2,1386047,2881573,,12,128,f,1
3304186,2023-02-05 18:33:17.943579+00,2023-02-05 18:33:17.943622+00,f,Chevrolet,Spark,759518,2881204,,12,133,f,1
278957,2021-11-07 01:55:18.107352+00,2021-12-06 09:08:24.955725+00,t,Chevrolet,Spark,197330,561993,437089,12,133,f,1
3304581,2023-02-05 20:29:35.047483+00,2023-02-05 20:29:35.047512+00,f,Mercedes-Benz,vito,1500478,2881478,,49,,f,6
3305317,2023-02-06 03:42:26.620076+00,2023-02-06 03:42:26.620142+00,f,Chevrolet,Damas,1859685,2881946,13901798,12,114,f,1
3305258,2023-02-06 03:33:41.81463+00,2023-02-06 03:33:41.814679+00,f,Chevrolet,Damas,978178,2881946,,12,114,f,2
3304224,2023-02-05 18:40:02.706295+00,2023-02-08 18:51:55.508031+00,f,ВАЗ (Lada),2107,1628479,2881234,,80,486,f,2
3304728,2023-02-05 23:46:18.478825+00,2023-02-05 23:46:18.478856+00,f,Chevrolet,Nexia,880900,2881587,,12,127,f,2
3305273,2023-02-06 03:36:57.509562+00,2023-02-06 03:36:57.509606+00,f,Chevrolet,Nexia 2,1859661,2881967,,12,128,f,1
3708586,2023-03-08 08:15:57.331038+00,2023-03-08 08:15:57.331112+00,f,ВАЗ (Lada),2101,2013691,2881482,,80,480,f,1
3304585,2023-02-05 20:31:49.242651+00,2023-02-05 20:31:49.242679+00,f,ВАЗ (Lada),2101,1859321,2881482,,80,480,f,1
4021767,2023-04-03 20:42:03.250037+00,2023-04-03 20:42:03.250072+00,f,Chevrolet,Damas,844063,2881449,,12,114,f,2
3304534,2023-02-05 20:06:06.458237+00,2023-02-05 20:06:06.458265+00,f,Chevrolet,Damas,1859297,2881449,,12,114,f,2
3304279,2023-02-05 18:52:19.320353+00,2023-02-05 18:52:19.320411+00,f,Chevrolet,Cobalt,1329691,2881269,13900313,12,111,f,1
3895705,2023-03-25 05:37:18.919363+00,2023-03-25 05:37:18.919414+00,f,Chevrolet,Damas,2028719,2881841,,12,114,f,1
3397847,2023-02-10 07:44:40.25707+00,2023-02-10 07:44:40.25712+00,f,Daewoo,Damas,838166,2881841,,16,154,f,1
3305123,2023-02-06 03:14:21.368323+00,2023-02-06 03:14:21.368372+00,f,Daewoo,Damas,1790437,2881841,,16,154,f,1
3304015,2023-02-05 18:01:48.021696+00,2023-02-05 18:01:48.021751+00,f,ВАЗ (Lada),2106,1858550,2881073,,80,485,f,1
3944780,2023-03-29 02:41:02.948439+00,2023-03-29 02:41:02.948507+00,f,Chevrolet,Nexia 2,52795,2881761,,12,128,f,1
3304993,2023-02-06 02:48:09.085063+00,2023-02-06 02:48:09.085121+00,f,Chevrolet,Nexia 2,1859549,2881761,15793903,12,128,f,1
3511447,2023-02-19 12:18:13.910662+00,2023-02-19 12:18:13.910708+00,f,Chevrolet,Nexia 2,589144,2881761,,12,128,f,2
3304275,2023-02-05 18:50:29.133156+00,2023-02-05 18:50:29.133202+00,f,Chevrolet,Matiz,1859190,2881264,13931247,12,125,f,3
3304105,2023-02-05 18:19:51.758703+00,2023-02-05 18:19:51.758759+00,f,Chevrolet,Nexia 2,1859126,2881146,,12,128,f,1
3304291,2023-02-05 18:54:36.377514+00,2023-02-05 18:54:36.377545+00,f,Chevrolet,Lacetti,283683,2881278,,12,119,f,1
3304104,2023-02-05 18:19:30.449512+00,2023-02-05 18:19:30.449681+00,f,Chevrolet,Spark,1858805,2881143,,12,133,f,1
3305128,2023-02-06 03:15:18.2109+00,2023-02-06 03:15:18.210938+00,f,Chevrolet,Damas,1859608,2881846,,12,114,f,1
3304971,2023-02-06 02:43:38.441661+00,2023-02-21 15:25:34.268977+00,t,Chevrolet,Damas,1295895,2881743,13901468,12,114,f,4
3303999,2023-02-05 17:57:41.330155+00,2023-02-05 17:57:41.330198+00,f,Chevrolet,Lacetti,1859058,2881060,,12,119,f,1
3304798,2023-02-06 01:35:59.55569+00,2023-02-06 01:35:59.555719+00,f,Chevrolet,Damas,1856589,2881630,,12,114,f,1
4021288,2023-04-03 18:21:04.966292+00,2023-04-03 18:29:51.855645+00,t,ВАЗ (Lada),2101,522573,2881022,,80,480,f,1
3303924,2023-02-05 17:44:39.241254+00,2023-02-05 17:44:39.241298+00,f,ВАЗ (Lada),2101,1859028,2881022,13899924,80,480,f,1
3304925,2023-02-06 02:34:22.508393+00,2023-02-06 02:34:22.508437+00,f,Isuzu,ISUZU NQR71PL,1745258,2881713,,35,,f,2
3728959,2023-03-10 04:51:35.445178+00,2023-03-10 04:51:35.445231+00,f,Chevrolet,Lacetti,2022039,2881139,16385773,12,119,f,1
3304098,2023-02-05 18:16:58.467372+00,2023-02-05 18:16:58.467411+00,f,Chevrolet,Gentra,1113433,2881139,,12,120,f,1
3304396,2023-02-05 19:19:32.187936+00,2023-02-28 13:42:15.039233+00,t,Chevrolet,Gentra,62621,2881342,,12,120,f,1
3305139,2023-02-06 03:16:45.830543+00,2023-02-06 03:16:45.830631+00,f,Chevrolet,Lacetti,1859580,2881855,13901652,12,119,f,1
3305287,2023-02-06 03:38:31.595055+00,2023-02-10 05:03:09.573672+00,t,Москвич,412,649408,2881980,,87,553,f,4
3349707,2023-02-07 13:29:17.256828+00,2023-02-09 19:42:16.806877+00,t,Chevrolet,Nexia 3,980995,2881179,,12,129,f,2
3304156,2023-02-05 18:27:43.414379+00,2023-02-05 18:27:43.414455+00,f,Daewoo,Damas,835663,2881179,,16,154,f,1
3577237,2023-02-25 03:20:26.311748+00,2023-02-25 03:20:26.311828+00,f,Chevrolet,Spark,1619899,2881129,,12,133,f,1
3304092,2023-02-05 18:15:17.476071+00,2023-02-05 18:15:17.476102+00,f,Chevrolet,Spark,1117091,2881129,,12,133,f,1
3304509,2023-02-05 19:54:57.336753+00,2023-02-05 19:54:57.336811+00,f,Chevrolet,Matiz,1745354,2881428,,12,125,f,1
3303905,2023-02-05 17:42:02.940927+00,2023-02-05 17:42:02.940997+00,f,Kia,Kia,1772924,2881009,,40,,f,2
3399826,2023-02-10 10:32:39.363072+00,2023-02-10 10:32:39.363124+00,f,Kia,KIA K5 DO2G,1884320,2881009,,40,,f,1
3383256,2023-02-09 06:50:35.36458+00,2023-02-09 06:50:35.364618+00,f,Chevrolet,Nexia 3,1835939,2881009,,12,129,f,4
3383178,2023-02-09 06:46:20.477021+00,2023-02-09 06:46:20.47706+00,f,Kia,K5,65507,2881009,,40,,f,23
3304751,2023-02-06 00:40:55.509451+00,2023-02-06 00:40:55.509486+00,f,Chevrolet,Cobalt,525134,2881606,,12,111,f,12
3304271,2023-02-05 18:49:44.098307+00,2023-02-05 18:49:44.09836+00,f,Chevrolet,Spark,1483846,2881260,,12,133,f,8
3304411,2023-02-05 19:23:54.009236+00,2023-02-05 19:23:54.009285+00,f,Chevrolet,Damas,1653358,2881354,13900605,12,114,f,1
3304003,2023-02-05 17:59:33.039721+00,2023-02-20 18:12:59.538321+00,t,Chevrolet,Nexia,464668,2881066,,12,127,f,1
3304016,2023-02-05 18:01:50.563331+00,2023-03-09 12:00:29.804526+00,t,Daewoo,Nexia,1766111,2881074,13899979,16,167,f,1
3994998,2023-04-01 15:10:31.356862+00,2023-04-01 15:10:31.35697+00,f,Daewoo,Damas,1575186,2881378,,16,154,f,1
3304448,2023-02-05 19:33:21.991606+00,2023-02-05 19:33:21.991636+00,f,Daewoo,Damas,1085410,2881378,,16,154,f,1
3305144,2023-02-06 03:18:22.173201+00,2023-02-06 03:18:22.173247+00,f,Chevrolet,Captiva,1406953,2881860,13901658,12,108,f,1
3448182,2023-02-14 09:19:57.577304+00,2023-02-16 05:07:27.36175+00,t,ВАЗ (Lada),2107,818846,2881956,,80,486,f,1
3331247,2023-02-07 07:17:07.198641+00,2023-02-08 17:47:43.419023+00,t,Chevrolet,Nexia 3,158655,2881956,,12,129,f,1
3305267,2023-02-06 03:35:12.256758+00,2023-02-06 03:35:12.256785+00,f,ВАЗ (Lada),2107,1584754,2881956,,80,486,f,4
3304627,2023-02-05 21:00:19.206368+00,2023-02-05 21:00:19.206476+00,f,Chevrolet,Damas,421940,2881505,,12,114,f,1
3304482,2023-02-05 19:44:02.526734+00,2023-02-05 19:44:02.526765+00,f,Chevrolet,Nexia 2,1859241,2881404,18559744,12,128,f,1
3304735,2023-02-06 00:10:49.098299+00,2023-02-06 00:10:49.09832+00,f,Chevrolet,Cobalt,1829716,2881593,,12,111,f,2
3304835,2023-02-06 01:57:27.721201+00,2023-02-06 01:57:27.72124+00,f,ВАЗ (Lada),2106,1734495,2881656,15333102,80,485,f,2
3304702,2023-02-05 22:38:40.939404+00,2023-02-05 22:38:40.939429+00,f,СМЗ,С3Д,744089,2881557,,90,569,f,3
3596549,2023-02-26 15:32:22.090597+00,2023-03-18 08:29:07.352951+00,t,Chevrolet,Gentra,1800920,2881282,15446359,12,120,f,1
3812970,2023-03-17 09:23:01.981047+00,2023-03-17 09:23:01.981104+00,f,ВАЗ (Lada),Largus,2059422,3243266,,80,500,f,1
