id,created_date,modified_date,is_deleted,mark,name,user_id,car_detail_id,image_id,car_brand_id,car_model_id,pinned,order
3305033,2023-02-06 02:55:59.135542+00,2023-02-06 02:55:59.1356+00,f,Chevrolet,Damas,1732603,2881237,,12,114,f,2
3304230,2023-02-05 18:40:43.535887+00,2023-02-05 18:40:43.535936+00,f,Chevrolet,Damas,1859166,2881237,,12,114,f,1
3304498,2023-02-05 19:49:36.106891+00,2023-02-05 19:49:36.106918+00,f,Chevrolet,Cobalt,1639430,2881417,13900698,12,111,f,1
3304500,2023-02-05 19:50:00.124626+00,2023-02-05 19:50:00.124688+00,f,Chevrolet,Cobalt,1859288,2881308,,12,111,f,1
3304339,2023-02-05 19:04:41.222543+00,2023-02-05 19:04:41.222633+00,f,Chevrolet,Cobalt,1859216,2881308,,12,111,f,1
3304207,2023-02-05 18:37:08.40643+00,2023-02-05 18:37:08.406474+00,f,Toyota,Land Cruiser,328194,2881224,13900163,74,438,f,1
3305003,2023-02-06 02:50:35.710751+00,2023-02-09 03:39:24.227086+00,t,Chevrolet,Nexia 2,1058117,2881763,,12,128,f,1
3305311,2023-02-06 03:41:36.77279+00,2023-02-06 03:41:36.77283+00,f,Chevrolet,Nexia 2,43281,2882007,,12,128,f,3
3305097,2023-02-06 03:09:45.169154+00,2023-02-06 03:09:45.169245+00,f,Chevrolet,Cobalt,171720,2881824,13901631,12,111,f,1
3305078,2023-02-06 03:06:44.248592+00,2023-03-28 10:35:05.465313+00,t,Chevrolet,Nexia 3,551166,2881812,,12,129,f,1
3701831,2023-03-07 14:04:03.25048+00,2023-03-07 14:04:03.250527+00,f,Chevrolet,Nexia 3,2010697,2881812,,12,129,f,1
3396593,2023-02-10 06:11:10.588437+00,2023-02-10 06:11:10.588491+00,f,Chevrolet,Nexia 3,174331,2881812,,12,129,f,1
3304374,2023-02-05 19:11:45.372119+00,2023-02-05 19:11:45.372155+00,f,Chevrolet,Cobalt,1859233,2881333,,12,111,f,1
3303964,2023-02-05 17:51:29.728213+00,2023-02-05 17:51:29.728258+00,f,Daewoo,Nexia,1859030,2881048,13899947,16,167,f,1
3304265,2023-02-05 18:48:26.247875+00,2023-02-05 18:48:26.247923+00,f,Chevrolet,Nexia 3,1859173,2881256,,12,129,f,2
3305221,2023-02-06 03:29:32.417214+00,2023-02-06 03:29:32.417282+00,f,Chevrolet,Spark,322862,2881910,,12,133,f,1
3305212,2023-02-06 03:28:07.624664+00,2023-02-06 03:29:06.006369+00,t,Chevrolet,Spark,68599,2881910,13901715,12,133,f,1
3304826,2023-02-06 01:52:11.366216+00,2023-02-06 01:52:11.366261+00,f,Chevrolet,Matiz,1565333,2881652,,12,125,f,1
3304869,2023-02-06 02:13:19.013293+00,2023-02-06 02:13:19.013325+00,f,Chevrolet,Spark,1859432,2881680,13901285,12,133,f,1
3305289,2023-02-06 03:38:51.20685+00,2023-02-06 03:38:51.206895+00,f,Daewoo,Damas,1859662,2881982,,16,154,f,1
3304889,2023-02-06 02:24:11.497513+00,2023-02-06 02:24:11.497554+00,f,Chevrolet,Nexia 3,1857781,2881691,,12,129,f,1
3751009,2023-03-11 23:35:32.814706+00,2023-03-11 23:35:32.814745+00,f,Chevrolet,Lacetti,1390992,2881394,,12,119,f,1
3305039,2023-02-06 02:58:40.795781+00,2023-02-06 02:58:40.795842+00,f,Chevrolet,Damas,1859568,2881745,,12,114,f,1
3304973,2023-02-06 02:43:48.202467+00,2023-02-06 02:43:48.202496+00,f,Chevrolet,Damas,1859524,2881745,,12,114,f,1
4011847,2023-04-03 06:09:19.617915+00,2023-04-03 06:09:19.618008+00,f,Chevrolet,Cobalt,1413297,2881419,,12,111,f,1
3938159,2023-03-28 11:08:33.027968+00,2023-03-28 11:08:33.027999+00,f,Chevrolet,Nexia 3,1257616,2881419,,12,129,f,2
3625090,2023-03-01 05:08:27.041184+00,2023-03-01 05:08:27.04124+00,f,Chevrolet,Gentra,803599,2881124,,12,120,f,2
3374336,2023-02-08 15:13:23.688997+00,2023-02-08 15:13:23.689068+00,f,Chevrolet,Gentra,1587879,2881124,14136485,12,120,f,2
3304083,2023-02-05 18:14:02.899823+00,2023-02-05 18:14:02.899883+00,f,Chevrolet,Gentra,1719555,2881124,,12,120,f,1
3891687,2023-03-24 17:27:26.29299+00,2023-03-24 17:27:26.293024+00,f,Chevrolet,Nexia 3,1850808,2881195,,12,129,f,1
3304176,2023-02-05 18:31:50.653477+00,2023-02-05 18:31:50.653549+00,f,Chevrolet,Nexia 3,1859153,2881195,,12,129,f,1
3812963,2023-03-17 09:22:34.908913+00,2023-03-17 09:22:34.908957+00,f,ГАЗ,32212-264,638993,3243259,,82,,f,5
3433050,2023-02-13 07:04:00.816165+00,2023-02-13 07:04:00.816212+00,f,Chevrolet,Nexia 2,1897051,2881633,,12,128,f,1
3304801,2023-02-06 01:37:44.175523+00,2023-02-06 01:37:44.175569+00,f,Daewoo,Nexia II,1700275,2881633,,16,168,f,1
3304834,2023-02-06 01:57:25.076749+00,2023-02-06 01:57:25.076779+00,f,Chevrolet,Damas,1153853,2881655,,12,114,f,1
3326315,2023-02-07 05:41:24.650051+00,2023-02-07 05:41:24.650104+00,f,Chevrolet,Cobalt,1064148,2881291,,12,111,f,4
3304309,2023-02-05 18:59:18.557296+00,2023-02-05 18:59:18.557355+00,f,Chevrolet,Cobalt,1005734,2881291,13900339,12,111,f,2
3304402,2023-02-05 19:20:27.800786+00,2023-02-05 19:20:27.800816+00,f,Chevrolet,Nexia 2,1859137,2881346,13900510,12,128,f,1
3757904,2023-03-12 14:06:51.765014+00,2023-03-26 15:53:44.266997+00,t,ВАЗ (Lada),Vesta,869657,2881199,16632702,80,510,f,1
3437562,2023-02-13 12:07:46.067459+00,2023-02-23 14:08:20.360036+00,t,ВАЗ (Lada),Vesta,869657,2881199,14449497,80,510,f,1
3304181,2023-02-05 18:32:40.085573+00,2023-02-10 02:06:53.248416+00,t,ВАЗ (Lada),Vesta,641183,2881199,,80,510,f,1
3304644,2023-02-05 21:17:48.305116+00,2023-02-05 21:17:48.30515+00,f,Chevrolet,Lacetti,1211665,2881514,,12,119,f,2
3305230,2023-02-06 03:30:31.439903+00,2023-02-13 16:57:25.384563+00,t,Chevrolet,Cobalt,402961,2881926,,12,111,f,1
3304377,2023-02-05 19:13:02.866931+00,2023-02-05 19:13:02.866971+00,f,ВАЗ (Lada),2102,1858730,2881337,,80,481,f,1
3304853,2023-02-06 02:04:51.708422+00,2023-02-06 02:04:51.708466+00,f,Isuzu,NP37,1859468,2881664,,35,,f,1
3304666,2023-02-05 21:45:52.166625+00,2023-02-09 06:58:21.238598+00,t,Chevrolet,Lacetti,275944,2881530,13900996,12,119,f,1
3304532,2023-02-05 20:05:30.129427+00,2023-03-20 02:02:24.329954+00,t,Chevrolet,Matiz,1288778,2881447,,12,125,f,1
3472768,2023-02-16 08:37:00.608679+00,2023-02-16 08:37:00.608741+00,f,Chevrolet,Matiz,756591,2881447,,12,125,f,1
3304619,2023-02-05 20:56:19.035322+00,2023-02-05 20:56:19.03536+00,f,Chevrolet,Damas,201329,2881502,,12,114,f,1
3304363,2023-02-05 19:08:38.028502+00,2023-02-05 19:08:38.028551+00,f,Chevrolet,Cobalt,1859218,2881322,,12,111,f,1
3305202,2023-02-06 03:25:36.530438+00,2023-02-06 03:25:36.530482+00,f,Chevrolet,Gentra,1859629,2881902,,12,120,f,1
3305046,2023-02-06 03:00:01.595832+00,2023-02-06 03:00:01.59588+00,f,Chevrolet,Labo,1859573,2881791,13901518,12,118,f,1
3305222,2023-02-06 03:29:37.31078+00,2023-03-05 14:20:22.236578+00,t,Chevrolet,Damas,336066,2881919,,12,114,f,2
3304494,2023-02-05 19:48:27.964043+00,2023-02-05 19:48:27.964075+00,f,Chevrolet,Nexia 3,1859280,2881413,13900696,12,129,f,2
3305027,2023-02-06 02:55:05.693836+00,2023-02-06 02:55:05.693886+00,f,Chevrolet,Labo,630619,2881777,,12,158,f,3
3304682,2023-02-05 22:07:00.133236+00,2023-02-05 22:07:00.133267+00,f,Daewoo,Matiz (Standart),319264,2881542,,16,163,f,2
3304357,2023-02-05 19:07:56.943708+00,2023-02-05 19:07:56.943738+00,f,ВАЗ (Lada),2101,1854584,2881318,13900460,80,480,f,2
3902031,2023-03-25 13:02:46.952238+00,2023-03-25 13:02:46.952294+00,f,Chevrolet,Lacetti,1959802,2873758,,12,119,f,1
3584525,2023-02-25 13:26:21.292823+00,2023-03-25 12:52:11.528399+00,t,Chevrolet,Lacetti,1959802,2873758,,12,119,f,1
3463533,2023-02-15 12:33:59.082192+00,2023-02-15 12:33:59.082262+00,f,Chevrolet,Gentra,1784713,2873758,,12,120,f,6
3515469,2023-02-19 20:52:32.926464+00,2023-02-19 20:52:32.9265+00,f,Chevrolet,Gentra,1930635,2873758,,12,120,f,1
3493512,2023-02-18 03:18:59.184772+00,2023-02-18 03:18:59.184828+00,f,Chevrolet,Nexia 3,1268812,2881854,,12,129,f,1
3305136,2023-02-06 03:16:11.654267+00,2023-02-06 03:16:11.654323+00,f,Chevrolet,Nexia 3,1859607,2881854,,12,129,f,1
3305255,2023-02-06 03:33:16.105613+00,2023-02-06 03:33:16.105668+00,f,Daewoo,Nexia,74869,2881944,,16,127,f,1
3304649,2023-02-05 21:20:55.753731+00,2023-02-08 10:35:41.223027+00,t,Daewoo,Matiz (Standart),1529592,2881517,13900966,16,163,f,1
3492647,2023-02-17 19:47:33.761688+00,2023-02-17 19:47:33.761734+00,f,Chevrolet,Nexia 3,1921020,2881015,14749696,12,129,f,1
3303917,2023-02-05 17:43:40.197562+00,2023-02-05 17:43:40.197606+00,f,Chevrolet,Nexia 3,1859020,2881015,13899903,12,129,f,1
3994496,2023-04-01 14:30:00.351501+00,2023-04-01 14:30:00.351561+00,f,Chevrolet,Tracker,1859213,2881304,18874034,12,137,f,1
3304119,2023-02-05 18:20:57.180211+00,2023-02-05 18:20:57.180278+00,f,Chevrolet,Cobalt,1859121,2881153,,12,111,f,1
3680315,2023-03-05 18:02:23.435259+00,2023-03-05 18:02:23.435303+00,f,Chevrolet,Lacetti,1185097,2881398,,12,119,f,1
3304474,2023-02-05 19:42:06.238477+00,2023-02-05 19:42:06.238513+00,f,Chevrolet,Lacetti,1859279,2881398,,12,119,f,1
3304365,2023-02-05 19:08:55.245891+00,2023-02-05 19:08:55.245922+00,f,Daewoo,Damas,1859225,2881324,,16,154,f,1
3305146,2023-02-06 03:18:49.441295+00,2023-02-06 03:18:49.441346+00,f,Chevrolet,Epica,1375642,2881863,13901659,12,115,f,1
3304364,2023-02-05 19:08:45.391304+00,2023-03-07 14:18:11.082233+00,t,Chevrolet,Cobalt,907064,2881323,,12,111,f,6
3381189,2023-02-09 05:19:56.05386+00,2023-02-09 05:20:40.905036+00,t,Chevrolet,Cobalt,405495,2881323,,12,111,f,1
3304034,2023-02-05 18:04:09.760405+00,2023-02-05 18:04:09.760455+00,f,Chevrolet,Gentra,1858888,2881090,,12,120,f,1
3828462,2023-03-18 17:19:58.346811+00,2023-03-18 17:19:58.346851+00,f,Chevrolet,Gentra,2066294,3255626,17342225,12,120,f,1
3614963,2023-02-28 06:28:55.567425+00,2023-02-28 06:28:55.567461+00,f,Chevrolet,Gentra,1238733,2881177,,12,120,f,1
3304316,2023-02-05 19:01:20.231952+00,2023-02-05 19:01:20.23198+00,f,Chevrolet,Cobalt,1796832,2881296,,12,111,f,1
3305082,2023-02-06 03:07:10.675438+00,2023-02-06 03:07:10.675483+00,f,Chevrolet,Damas,1859572,2881814,,12,114,f,2
3305093,2023-02-06 03:09:01.321124+00,2023-02-06 03:09:01.321164+00,f,ВАЗ (Lada),2106,1859572,2881821,,80,485,f,1
3304785,2023-02-06 01:23:00.317816+00,2023-02-06 01:23:00.317843+00,f,Chevrolet,Lacetti,1859443,2881626,13901179,12,119,f,1
3304462,2023-02-05 19:37:17.810816+00,2023-02-05 19:37:17.810853+00,f,Chevrolet,Cobalt,1859270,2881388,13900645,12,111,f,1
3303940,2023-02-05 17:47:22.286871+00,2023-02-05 17:47:22.286906+00,f,Chevrolet,Cobalt,1786360,2881030,,12,111,f,1
3304722,2023-02-05 23:32:47.549495+00,2023-02-05 23:32:47.549522+00,f,Chevrolet,Nexia 2,1849877,2881580,13901107,12,128,f,1
3303953,2023-02-05 17:49:56.776033+00,2023-02-05 17:49:56.776063+00,f,Daewoo,Tico,1422579,2881037,,16,173,f,2
3303919,2023-02-05 17:43:46.980497+00,2023-02-05 17:43:46.980607+00,f,Isuzu,ISUZU,1858999,2881017,13899923,35,,f,1
3304272,2023-02-05 18:50:04.184939+00,2023-02-05 18:50:04.184979+00,f,Chevrolet,Equinox,1849695,2881262,13900306,12,116,f,1
3303995,2023-02-05 17:57:22.201044+00,2023-02-05 17:57:22.201084+00,f,Chevrolet,Nexia 2,1859044,2881058,13899969,12,128,f,1
3304678,2023-02-05 22:03:50.084364+00,2023-02-05 22:03:50.084391+00,f,Chevrolet,Nexia 2,1859379,2881539,,12,128,f,1
3305099,2023-02-06 03:10:31.444944+00,2023-02-06 03:10:31.445017+00,f,Chevrolet,Spark,1859587,2881826,13901634,12,133,f,1
3304116,2023-02-05 18:20:34.022309+00,2023-02-05 18:20:34.022351+00,f,Chevrolet,Matiz,1859117,2881152,,12,125,f,1
3305198,2023-02-06 03:25:10.407033+00,2023-02-06 03:25:10.407092+00,f,Chevrolet,Spark,1083926,2881897,,12,133,f,4
3304529,2023-02-05 20:04:43.32952+00,2023-02-05 20:04:43.329557+00,f,Chevrolet,Spark,1859301,2881445,13900733,12,133,f,1
3304311,2023-02-05 18:59:37.032187+00,2023-02-05 18:59:37.032233+00,f,Chevrolet,Matiz,634700,2881292,,12,125,f,1
3406470,2023-02-11 04:14:15.776922+00,2023-02-11 04:14:36.637069+00,t,Chevrolet,Cobalt,782427,2881797,,12,111,f,1
3305058,2023-02-06 03:02:53.062605+00,2023-02-07 06:08:51.30022+00,t,ВАЗ (Lada),2111,418426,2881797,,80,494,f,1
3304959,2023-02-06 02:41:18.728605+00,2023-02-06 02:41:18.728644+00,f,M412,M412,1849889,2881738,,,,f,1
3304145,2023-02-05 18:26:25.177276+00,2023-02-05 18:26:25.17734+00,f,Chevrolet,Gentra,1859133,2881173,14334966,12,120,f,1
3305271,2023-02-06 03:36:16.386188+00,2023-02-06 03:36:16.386233+00,f,Chevrolet,Cobalt,1859604,2881960,13901750,12,111,f,1
3304741,2023-02-06 00:25:19.56354+00,2023-02-06 00:25:19.563571+00,f,Chevrolet,Nexia 3,1854403,2881599,,12,129,f,1
3817851,2023-03-17 16:58:19.730942+00,2023-03-23 17:18:45.143175+00,t,Chevrolet,Cobalt,497791,2881795,,12,111,f,2
3585840,2023-02-25 15:28:27.447609+00,2023-02-25 15:28:27.44766+00,f,Chevrolet,Cobalt,1898632,2881795,,12,111,f,1
3305056,2023-02-06 03:02:23.562899+00,2023-02-24 06:37:21.691379+00,t,Chevrolet,Cobalt,586867,2881795,,12,111,f,1
3304573,2023-02-05 20:25:52.970483+00,2023-02-05 20:25:52.970511+00,f,Daewoo,Gentra,1853666,2881470,,16,120,f,1
3713902,2023-03-08 16:48:46.385127+00,2023-03-08 16:48:46.38517+00,f,Hyundai,San,901103,2881181,,33,,f,1
3528367,2023-02-20 18:11:07.860232+00,2023-02-20 18:11:07.860314+00,f,Hyundai,santafe,696180,2881181,14996233,33,,f,1
3513698,2023-02-19 15:49:42.752187+00,2023-02-19 15:49:42.75223+00,f,Hyundai,Santafe,1085435,2881181,14915811,33,,f,1
3304286,2023-02-05 18:53:13.313219+00,2023-02-05 18:53:13.313249+00,f,Chevrolet,Damas,1859194,2881272,,12,114,f,1
3304496,2023-02-05 19:48:53.527912+00,2023-02-05 19:48:53.527947+00,f,Chevrolet,Damas,1859285,2881415,,12,114,f,1
3304047,2023-02-05 18:06:33.369982+00,2023-02-05 18:06:33.370033+00,f,Chevrolet,Cobalt,9309,2881097,,12,111,f,2
3304527,2023-02-05 20:04:36.758061+00,2023-02-05 20:04:36.758099+00,f,Chevrolet,Nexia 2,1859296,2881443,13900732,12,128,f,1
3305167,2023-02-06 03:20:06.55911+00,2023-02-06 03:20:06.559144+00,f,Chevrolet,Cobalt,1540619,2881874,,12,111,f,1
3305161,2023-02-06 03:19:43.292771+00,2023-02-06 03:19:43.292831+00,f,Chevrolet,Nexia 3,935438,2881870,,12,129,f,2
3304111,2023-02-05 18:20:11.931992+00,2023-02-05 18:20:11.932069+00,f,Chevrolet,Lacetti,1859128,2881149,,12,119,f,2
3304143,2023-02-05 18:25:57.336135+00,2023-02-05 18:25:57.33617+00,f,Chevrolet,Gentra,578621,2881172,13900107,12,120,f,1
3305124,2023-02-06 03:14:22.216699+00,2023-02-06 03:14:22.216755+00,f,Chevrolet,Matiz,741099,2881842,,12,125,f,1
3303942,2023-02-05 17:47:52.598569+00,2023-02-05 17:47:52.598619+00,f,Chevrolet,Gentra,1847135,2881031,14143231,12,120,f,3
3304137,2023-02-05 18:24:50.086115+00,2023-03-09 06:57:22.587814+00,t,Chevrolet,Equinox,1859112,2881168,,12,116,f,2
3305292,2023-02-06 03:39:11.238496+00,2023-02-07 08:02:09.272287+00,t,ВАЗ (Lada),2107,991001,2881987,,80,486,f,1
3669786,2023-03-04 16:46:18.827043+00,2023-03-04 16:46:18.827094+00,f,Chevrolet,Spark,615575,2881027,,12,133,f,1
3304022,2023-02-05 18:02:23.727112+00,2023-02-05 18:02:23.727146+00,f,Chevrolet,Damas,225743,2881081,13899982,12,114,f,3
3991083,2023-04-01 08:50:37.72201+00,2023-04-01 08:50:37.722098+00,f,Chevrolet,Matiz,1854340,2881928,,12,125,f,1
3305233,2023-02-06 03:30:50.485771+00,2023-04-01 08:48:53.091768+00,t,Chevrolet,Matiz,1854340,2881928,13920977,12,125,f,1
3799032,2023-03-16 06:14:50.064384+00,2023-03-17 04:27:06.21175+00,t,ВАЗ (Lada),Vesta,1771053,2881835,,80,510,f,25
3305116,2023-02-06 03:13:54.202075+00,2023-02-06 03:13:54.202124+00,f,ВАЗ (Lada),Vesta,1859594,2881835,,80,510,f,4
3315728,2023-02-06 17:39:00.105257+00,2023-02-06 17:39:00.105306+00,f,Chevrolet,Nexia,1861681,2881896,,12,127,f,2
3305195,2023-02-06 03:24:55.451217+00,2023-02-06 03:24:55.451256+00,f,Chevrolet,Nexia 2,422212,2881896,,12,128,f,1
3844047,2023-03-20 09:14:24.424677+00,2023-03-20 09:14:24.424724+00,f,Kia,SC5022,2073096,3267923,,40,251,f,1
3304150,2023-02-05 18:27:01.231303+00,2023-02-05 18:27:01.231344+00,f,Chevrolet,Tracker,1658597,2881176,,12,137,f,1
3304094,2023-02-05 18:15:56.056231+00,2023-02-05 18:15:56.05626+00,f,Daewoo,Nexia,1859114,2881134,,16,167,f,1
3304075,2023-02-05 18:12:51.071681+00,2023-02-05 18:12:51.071721+00,f,Daewoo,Damas,1858659,2881115,,16,154,f,2
3305201,2023-02-06 03:25:36.007308+00,2023-02-06 03:25:36.007376+00,f,Chevrolet,Spark,1857989,2881901,,12,133,f,1
3304673,2023-02-05 21:59:07.572869+00,2023-02-06 01:45:47.662323+00,t,Chevrolet,Epica,1695203,2881535,13901000,12,115,f,1
3304814,2023-02-06 01:45:21.877461+00,2023-02-06 01:45:21.877521+00,f,Chevrolet,Epica,1859460,2881535,,12,115,f,1
3305279,2023-02-06 03:37:35.505689+00,2023-02-06 03:37:35.505736+00,f,Daewoo,Damas,1856018,2881972,13901763,16,154,f,1
3304838,2023-02-06 01:59:15.462947+00,2023-02-06 01:59:15.462992+00,f,Chevrolet,Gentra,870530,2881658,,12,120,f,1
3305280,2023-02-06 03:37:39.431721+00,2023-02-06 03:37:39.431767+00,f,Chevrolet,Gentra,1859663,2881973,13901765,12,120,f,1
3304563,2023-02-05 20:20:11.7598+00,2023-02-05 20:20:11.759827+00,f,Chevrolet,Gentra,1859286,2881464,,12,120,f,1
3541759,2023-02-21 20:52:40.253049+00,2023-02-21 20:52:40.253101+00,f,КамАЗ,259131,1076356,2881041,,124,,f,1
3303957,2023-02-05 17:50:39.409984+00,2023-02-05 17:50:39.410266+00,f,КамАЗ,Furgon,1859008,2881041,13899941,124,,f,1
3304345,2023-02-05 19:06:20.709383+00,2023-02-05 19:06:20.709409+00,f,Chevrolet,Gentra,57013,2881311,,12,120,f,1
3305120,2023-02-06 03:14:09.851538+00,2023-02-06 03:14:09.851583+00,f,Daewoo,Damas,1859599,2881838,13901641,16,154,f,1
3304695,2023-02-05 22:36:08.922582+00,2023-02-05 22:36:08.922611+00,f,Chevrolet,Damas,1859348,2881554,,12,114,f,1
3305182,2023-02-06 03:23:04.719651+00,2023-02-06 03:23:04.719745+00,f,Chevrolet,Gentra,1746318,2881887,,12,120,f,1
1917043,2022-10-25 05:03:13.898263+00,2022-10-25 05:03:13.898292+00,f,Chevrolet,Damas,993897,1041726,,12,154,f,1
788392,2022-04-02 04:37:36.904087+00,2022-04-02 04:37:36.90411+00,f,Chevrolet,Damas,34453,1041726,,,,f,1
3305178,2023-02-06 03:22:17.08783+00,2023-02-06 03:22:17.087883+00,f,Chevrolet,Damas,690022,2881884,,12,114,f,2
3304942,2023-02-06 02:37:41.862336+00,2023-02-06 02:37:41.862384+00,f,Hyundai,porter,1859529,2881723,13901382,33,,f,2
4022132,2023-04-04 01:27:58.670466+00,2023-04-04 01:27:58.670519+00,f,Chevrolet,Spark,2115322,2881141,19084011,12,133,f,1
3316230,2023-02-06 19:21:04.749569+00,2023-02-06 19:21:04.749622+00,f,Chevrolet,Spark,1859046,2881141,,12,133,f,1
3304100,2023-02-05 18:17:56.547149+00,2023-02-06 19:18:29.376515+00,t,Chevrolet,Spark,1859046,2881141,,12,133,f,1
3305278,2023-02-06 03:37:21.185654+00,2023-02-06 03:37:21.185699+00,f,Chevrolet,Damas,1187387,2881971,,12,114,f,1
3623239,2023-02-28 17:30:27.005137+00,2023-03-13 23:54:22.293751+00,t,Daewoo,Nexia,1001390,2881760,,16,167,f,2
3304992,2023-02-06 02:48:03.902642+00,2023-02-13 07:13:34.034927+00,f,Chevrolet,Nexia 2,566763,2881760,,12,128,f,2
3305171,2023-02-06 03:21:34.024774+00,2023-02-06 03:21:34.024817+00,f,Daewoo,Matiz (Standart),1859603,2881880,13901673,16,163,f,1
3863224,2023-03-22 08:16:50.092821+00,2023-03-22 08:16:50.092877+00,f,Chevrolet,Matiz,2079955,2881274,,12,125,f,1
3304289,2023-02-05 18:53:53.089528+00,2023-02-05 18:53:53.089561+00,f,Chevrolet,Matiz Best,1856997,2881274,13900319,12,126,f,1
3304148,2023-02-05 18:26:45.6508+00,2023-02-05 18:26:45.650826+00,f,Daewoo,Nexia,1859136,2881174,,16,167,f,1
3338217,2023-02-07 08:58:37.213879+00,2023-02-07 08:58:37.213916+00,f,Chevrolet,Nexia 3,1861672,2881843,13997439,12,129,f,2
3305125,2023-02-06 03:14:52.439065+00,2023-02-06 03:14:52.439125+00,f,Chevrolet,Nexia 3,1057827,2881843,13901642,12,129,f,1
3304885,2023-02-06 02:23:21.211861+00,2023-02-06 02:23:21.211914+00,f,Chevrolet,Cobalt,1859486,2881689,13901294,12,111,f,2
3304421,2023-02-05 19:27:13.042497+00,2023-02-05 19:27:13.042541+00,f,ВАЗ (Lada),2111,17939,2881362,13900616,80,494,f,6
3304288,2023-02-05 18:53:51.450327+00,2023-02-05 18:53:51.450367+00,f,Chevrolet,Nexia 2,1859195,2881275,,12,128,f,1
3304652,2023-02-05 21:24:35.876765+00,2023-02-05 21:27:47.050489+00,f,Daewoo,Gentra,1408819,2881520,,16,156,f,2
3304485,2023-02-05 19:44:58.08935+00,2023-02-05 19:44:58.089402+00,f,Chevrolet,Spark,1691319,2881406,,12,133,f,1
3304299,2023-02-05 18:56:45.099054+00,2023-02-05 18:56:45.099096+00,f,Chevrolet,Damas,1315823,2881284,,12,114,f,1
3322586,2023-02-07 04:46:06.970468+00,2023-02-07 04:46:06.970513+00,f,Chevrolet,Nexia 3,1823257,2881485,,12,129,f,4
3304598,2023-02-05 20:35:29.73798+00,2023-02-05 20:35:29.738031+00,f,Chevrolet,Orlando,454577,2881485,13900841,12,132,f,1
3305168,2023-02-06 03:20:41.241891+00,2023-02-06 03:20:41.241944+00,f,Chevrolet,Nexia 2,1859624,2881876,,12,128,f,1
